split,data_group,filename,extension,logical_size_bytes,relative_path,logical_size_MiB,size_ratio,simulation_number,parameter_parsed,cg_experiment,source_simulation,window_number,start_time,end_time
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1043.19_1053.94.stat,.stat,1318059,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1043.19_1053.94.stat,1.2569990158081055,1.30303,,False,time_interval_windows,31,,1043.19,1053.94
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1053.94_1064.70.stat,.stat,1338065,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1053.94_1064.70.stat,1.276078224182129,1.30303,,False,time_interval_windows,31,,1053.94,1064.7
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1053.94_1075.45.stat,.stat,1351816,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1053.94_1075.45.stat,1.2891921997070312,1.30303,,False,time_interval_windows,31,,1053.94,1075.45
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1064.70_1075.45.stat,.stat,1341794,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1064.70_1075.45.stat,1.2796344757080078,1.30303,,False,time_interval_windows,31,,1064.7,1075.45
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1075.45_1086.21.stat,.stat,1353941,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1075.45_1086.21.stat,1.2912187576293945,1.30303,,False,time_interval_windows,31,,1075.45,1086.21
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1075.45_1096.96.stat,.stat,1358613,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1075.45_1096.96.stat,1.2956743240356445,1.30303,,False,time_interval_windows,31,,1075.45,1096.96
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1075.45_1118.47.stat,.stat,1369479,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1075.45_1118.47.stat,1.3060369491577148,1.30303,,False,time_interval_windows,31,,1075.45,1118.47
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1086.21_1096.96.stat,.stat,1332253,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1086.21_1096.96.stat,1.2705354690551758,1.30303,,False,time_interval_windows,31,,1086.21,1096.96
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1096.96_1107.71.stat,.stat,1342509,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1096.96_1107.71.stat,1.2803163528442383,1.30303,,False,time_interval_windows,31,,1096.96,1107.71
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1096.96_1118.47.stat,.stat,1351924,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1096.96_1118.47.stat,1.2892951965332031,1.30303,,False,time_interval_windows,31,,1096.96,1118.47
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1107.71_1118.47.stat,.stat,1338008,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1107.71_1118.47.stat,1.2760238647460938,1.30303,,False,time_interval_windows,31,,1107.71,1118.47
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1118.47_1129.22.stat,.stat,1326920,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1118.47_1129.22.stat,1.2654495239257812,1.30303,,False,time_interval_windows,31,,1118.47,1129.22
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1118.47_1139.98.stat,.stat,1356876,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1118.47_1139.98.stat,1.2940177917480469,1.30303,,False,time_interval_windows,31,,1118.47,1139.98
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1118.47_1161.49.stat,.stat,1368997,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1118.47_1161.49.stat,1.305577278137207,1.30303,,False,time_interval_windows,31,,1118.47,1161.49
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1118.47_1204.50.stat,.stat,1391038,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1118.47_1204.50.stat,1.3265972137451172,1.30303,,False,time_interval_windows,31,,1118.47,1204.5
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1129.22_1139.98.stat,.stat,1349216,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1129.22_1139.98.stat,1.286712646484375,1.30303,,False,time_interval_windows,31,,1129.22,1139.98
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1139.98_1150.73.stat,.stat,1348200,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1139.98_1150.73.stat,1.2857437133789062,1.30303,,False,time_interval_windows,31,,1139.98,1150.73
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1139.98_1161.49.stat,.stat,1358182,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1139.98_1161.49.stat,1.2952632904052734,1.30303,,False,time_interval_windows,31,,1139.98,1161.49
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1150.73_1161.49.stat,.stat,1340576,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1150.73_1161.49.stat,1.278472900390625,1.30303,,False,time_interval_windows,31,,1150.73,1161.49
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1161.49_1172.24.stat,.stat,1363448,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1161.49_1172.24.stat,1.3002853393554688,1.30303,,False,time_interval_windows,31,,1161.49,1172.24
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1161.49_1183.00.stat,.stat,1370563,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1161.49_1183.00.stat,1.3070707321166992,1.30303,,False,time_interval_windows,31,,1161.49,1183.0
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1161.49_1204.50.stat,.stat,1377746,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1161.49_1204.50.stat,1.3139209747314453,1.30303,,False,time_interval_windows,31,,1161.49,1204.5
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1172.24_1183.00.stat,.stat,1341813,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1172.24_1183.00.stat,1.2796525955200195,1.30303,,False,time_interval_windows,31,,1172.24,1183.0
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1183.00_1193.75.stat,.stat,1338781,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1183.00_1193.75.stat,1.2767610549926758,1.30303,,False,time_interval_windows,31,,1183.0,1193.75
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1183.00_1204.50.stat,.stat,1346563,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1183.00_1204.50.stat,1.2841825485229492,1.30303,,False,time_interval_windows,31,,1183.0,1204.5
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1193.75_1204.50.stat,.stat,1336529,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1193.75_1204.50.stat,1.274613380432129,1.30303,,False,time_interval_windows,31,,1193.75,1204.5
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1204.50_1215.26.stat,.stat,1342365,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1204.50_1215.26.stat,1.2801790237426758,1.30303,,False,time_interval_windows,31,,1204.5,1215.26
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1204.50_1226.01.stat,.stat,1349264,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1204.50_1226.01.stat,1.2867584228515625,1.30303,,False,time_interval_windows,31,,1204.5,1226.01
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1204.50_1247.52.stat,.stat,1360717,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1204.50_1247.52.stat,1.2976808547973633,1.30303,,False,time_interval_windows,31,,1204.5,1247.52
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1204.50_1290.54.stat,.stat,1373731,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1204.50_1290.54.stat,1.3100919723510742,1.30303,,False,time_interval_windows,31,,1204.5,1290.54
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1204.50_1376.58.stat,.stat,1387039,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1204.50_1376.58.stat,1.3227834701538086,1.30303,,False,time_interval_windows,31,,1204.5,1376.58
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1215.26_1226.01.stat,.stat,1331692,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1215.26_1226.01.stat,1.2700004577636719,1.30303,,False,time_interval_windows,31,,1215.26,1226.01
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1226.01_1236.77.stat,.stat,1345378,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1226.01_1236.77.stat,1.2830524444580078,1.30303,,False,time_interval_windows,31,,1226.01,1236.77
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1226.01_1247.52.stat,.stat,1351536,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1226.01_1247.52.stat,1.2889251708984375,1.30303,,False,time_interval_windows,31,,1226.01,1247.52
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1236.77_1247.52.stat,.stat,1336521,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1236.77_1247.52.stat,1.2746057510375977,1.30303,,False,time_interval_windows,31,,1236.77,1247.52
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1247.52_1258.28.stat,.stat,1334701,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1247.52_1258.28.stat,1.2728700637817383,1.30303,,False,time_interval_windows,31,,1247.52,1258.28
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1247.52_1269.03.stat,.stat,1346919,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1247.52_1269.03.stat,1.2845220565795898,1.30303,,False,time_interval_windows,31,,1247.52,1269.03
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1247.52_1290.54.stat,.stat,1367602,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1247.52_1290.54.stat,1.3042469024658203,1.30303,,False,time_interval_windows,31,,1247.52,1290.54
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1258.28_1269.03.stat,.stat,1333735,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1258.28_1269.03.stat,1.2719488143920898,1.30303,,False,time_interval_windows,31,,1258.28,1269.03
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1269.03_1279.79.stat,.stat,1356965,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1269.03_1279.79.stat,1.294102668762207,1.30303,,False,time_interval_windows,31,,1269.03,1279.79
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1269.03_1290.54.stat,.stat,1361514,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1269.03_1290.54.stat,1.298440933227539,1.30303,,False,time_interval_windows,31,,1269.03,1290.54
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1279.79_1290.54.stat,.stat,1346474,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1279.79_1290.54.stat,1.284097671508789,1.30303,,False,time_interval_windows,31,,1279.79,1290.54
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1290.54_1301.30.stat,.stat,1336800,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1290.54_1301.30.stat,1.274871826171875,1.30303,,False,time_interval_windows,31,,1290.54,1301.3
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1290.54_1312.05.stat,.stat,1341159,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1290.54_1312.05.stat,1.2790288925170898,1.30303,,False,time_interval_windows,31,,1290.54,1312.05
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1290.54_1333.56.stat,.stat,1366275,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1290.54_1333.56.stat,1.3029813766479492,1.30303,,False,time_interval_windows,31,,1290.54,1333.56
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1290.54_1376.58.stat,.stat,1377704,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1290.54_1376.58.stat,1.3138809204101562,1.30303,,False,time_interval_windows,31,,1290.54,1376.58
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1301.30_1312.05.stat,.stat,1331627,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1301.30_1312.05.stat,1.2699384689331055,1.30303,,False,time_interval_windows,31,,1301.3,1312.05
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1312.05_1322.80.stat,.stat,1341198,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1312.05_1322.80.stat,1.2790660858154297,1.30303,,False,time_interval_windows,31,,1312.05,1322.8
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1312.05_1333.56.stat,.stat,1353544,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1312.05_1333.56.stat,1.2908401489257812,1.30303,,False,time_interval_windows,31,,1312.05,1333.56
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1322.80_1333.56.stat,.stat,1337831,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1322.80_1333.56.stat,1.2758550643920898,1.30303,,False,time_interval_windows,31,,1322.8,1333.56
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1333.56_1344.31.stat,.stat,1346677,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1333.56_1344.31.stat,1.2842912673950195,1.30303,,False,time_interval_windows,31,,1333.56,1344.31
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1333.56_1355.07.stat,.stat,1363444,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1333.56_1355.07.stat,1.3002815246582031,1.30303,,False,time_interval_windows,31,,1333.56,1355.07
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1333.56_1376.58.stat,.stat,1366257,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1333.56_1376.58.stat,1.302964210510254,1.30303,,False,time_interval_windows,31,,1333.56,1376.58
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1344.31_1355.07.stat,.stat,1343323,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1344.31_1355.07.stat,1.281092643737793,1.30303,,False,time_interval_windows,31,,1344.31,1355.07
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1355.07_1365.82.stat,.stat,1335216,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1355.07_1365.82.stat,1.2733612060546875,1.30303,,False,time_interval_windows,31,,1355.07,1365.82
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1355.07_1376.58.stat,.stat,1346122,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1355.07_1376.58.stat,1.283761978149414,1.30303,,False,time_interval_windows,31,,1355.07,1376.58
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1365.82_1376.58.stat,.stat,1337033,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1365.82_1376.58.stat,1.2750940322875977,1.30303,,False,time_interval_windows,31,,1365.82,1376.58
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1376.58_1387.33.stat,.stat,1334157,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1376.58_1387.33.stat,1.2723512649536133,1.30303,,False,time_interval_windows,31,,1376.58,1387.33
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1376.58_1398.09.stat,.stat,1340193,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1376.58_1398.09.stat,1.2781076431274414,1.30303,,False,time_interval_windows,31,,1376.58,1398.09
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1376.58_1419.59.stat,.stat,1354110,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1376.58_1419.59.stat,1.2913799285888672,1.30303,,False,time_interval_windows,31,,1376.58,1419.59
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1376.58_1462.61.stat,.stat,1362535,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1376.58_1462.61.stat,1.2994146347045898,1.30303,,False,time_interval_windows,31,,1376.58,1462.61
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1376.58_1548.65.stat,.stat,1375514,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1376.58_1548.65.stat,1.3117923736572266,1.30303,,False,time_interval_windows,31,,1376.58,1548.65
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1376.58_1720.72.stat,.stat,1392958,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1376.58_1720.72.stat,1.3284282684326172,1.30303,,False,time_interval_windows,31,,1376.58,1720.72
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1387.33_1398.09.stat,.stat,1331910,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1387.33_1398.09.stat,1.2702083587646484,1.30303,,False,time_interval_windows,31,,1387.33,1398.09
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1398.09_1408.84.stat,.stat,1341625,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1398.09_1408.84.stat,1.2794733047485352,1.30303,,False,time_interval_windows,31,,1398.09,1408.84
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1398.09_1419.59.stat,.stat,1349983,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1398.09_1419.59.stat,1.2874441146850586,1.30303,,False,time_interval_windows,31,,1398.09,1419.59
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1408.84_1419.59.stat,.stat,1334445,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1408.84_1419.59.stat,1.2726259231567383,1.30303,,False,time_interval_windows,31,,1408.84,1419.59
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1419.59_1430.35.stat,.stat,1331057,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1419.59_1430.35.stat,1.269394874572754,1.30303,,False,time_interval_windows,31,,1419.59,1430.35
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1419.59_1441.10.stat,.stat,1343812,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1419.59_1441.10.stat,1.2815589904785156,1.30303,,False,time_interval_windows,31,,1419.59,1441.1
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1419.59_1462.61.stat,.stat,1353597,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1419.59_1462.61.stat,1.2908906936645508,1.30303,,False,time_interval_windows,31,,1419.59,1462.61
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1430.35_1441.10.stat,.stat,1334943,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1430.35_1441.10.stat,1.2731008529663086,1.30303,,False,time_interval_windows,31,,1430.35,1441.1
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1441.10_1451.86.stat,.stat,1329191,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1441.10_1451.86.stat,1.2676153182983398,1.30303,,False,time_interval_windows,31,,1441.1,1451.86
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1441.10_1462.61.stat,.stat,1341660,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1441.10_1462.61.stat,1.2795066833496094,1.30303,,False,time_interval_windows,31,,1441.1,1462.61
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1451.86_1462.61.stat,.stat,1336872,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1451.86_1462.61.stat,1.2749404907226562,1.30303,,False,time_interval_windows,31,,1451.86,1462.61
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1462.61_1473.37.stat,.stat,1334023,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1462.61_1473.37.stat,1.2722234725952148,1.30303,,False,time_interval_windows,31,,1462.61,1473.37
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1462.61_1484.12.stat,.stat,1349616,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1462.61_1484.12.stat,1.2870941162109375,1.30303,,False,time_interval_windows,31,,1462.61,1484.12
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1462.61_1505.63.stat,.stat,1363942,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1462.61_1505.63.stat,1.3007564544677734,1.30303,,False,time_interval_windows,31,,1462.61,1505.63
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1462.61_1548.65.stat,.stat,1371250,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1462.61_1548.65.stat,1.3077259063720703,1.30303,,False,time_interval_windows,31,,1462.61,1548.65
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1473.37_1484.12.stat,.stat,1340526,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1473.37_1484.12.stat,1.2784252166748047,1.30303,,False,time_interval_windows,31,,1473.37,1484.12
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1484.12_1494.88.stat,.stat,1337025,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1484.12_1494.88.stat,1.2750864028930664,1.30303,,False,time_interval_windows,31,,1484.12,1494.88
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1484.12_1505.63.stat,.stat,1360412,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1484.12_1505.63.stat,1.2973899841308594,1.30303,,False,time_interval_windows,31,,1484.12,1505.63
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1494.88_1505.63.stat,.stat,1350152,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1494.88_1505.63.stat,1.2876052856445312,1.30303,,False,time_interval_windows,31,,1494.88,1505.63
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1505.63_1516.39.stat,.stat,1329013,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1505.63_1516.39.stat,1.2674455642700195,1.30303,,False,time_interval_windows,31,,1505.63,1516.39
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1505.63_1527.14.stat,.stat,1345693,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1505.63_1527.14.stat,1.2833528518676758,1.30303,,False,time_interval_windows,31,,1505.63,1527.14
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1505.63_1548.65.stat,.stat,1358854,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1505.63_1548.65.stat,1.2959041595458984,1.30303,,False,time_interval_windows,31,,1505.63,1548.65
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1516.39_1527.14.stat,.stat,1341825,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1516.39_1527.14.stat,1.2796640396118164,1.30303,,False,time_interval_windows,31,,1516.39,1527.14
training,CG_windows_sigma,rotating_drum_bidisperse_size_ratio_1_303030.31_t1527.14_1537.89.stat,.stat,1331966,bidisperse_mixtures/CG_windows_sigma/rotating_drum_bidisperse_size_ratio_1_303030.31_t1527.14_1537.89.stat,1.2702617645263672,1.30303,,False,time_interval_windows,31,,1527.14,1537.89
